Id,Final_Scores
193552,"{'matcha': 8.2422, 'tea': 7.2101, 'get': 4.1217, 'bitter': 3.0901}"
565956,"{'would': 3.1221, 'long': 3.1204, 'keep': 2.0841}"
393668,"{'hot': 3.1193, 'curry': 3.1184, 'find': 2.0831}"
146028,"{'coffee': 13.3483, 'bean': 8.2142, 'espresso': 7.1876, 'get': 5.1367, 'make': 5.1356, 'cup': 4.1081, 'dark': 4.108, 'use': 3.0837}"
22143,"{'tug': 2.0709, 'good': 1.056}"
2541,{'soup': 4.2114}
309350,{'bar': 2.1015}
296669,"{'would': 3.128, 'know': 2.1078}"
52194,"{'tea': 2.0845, 'fabulous': 2.0629}"
420070,"{'company': 2.0974, 'ship': 1.0887, 'quickly': 1.0885, 'everything': 1.0876}"
120327,"{'exactly': 2.0888, 'get': 1.0785}"
77266,"{'dog': 2.1014, 'great': 2.0729, 'find': 1.0554, 'store': 1.0553}"
378951,"{'coffee': 5.1546, 'cup': 3.0928, 'seal': 3.091}"
502718,"{'maybe': 2.0659, 'taste': 1.0551}"
244518,"{'get': 2.0266, 'pack': 2.0232}"
319959,"{'coffee': 2.1467, 'know': 2.0901}"
557450,"{'product': 3.1715, 'good': 2.1398}"
7502,{'tortilla': 4.1369}
320587,"{'blanch': 3.1323, 'taste': 1.0689, 'treat': 1.0623}"
385963,"{'skin': 2.0787, 'process': 2.0786, 'sugar': 2.0755, 'pleased': 2.0615, 'taste': 1.049}"
118371,"{'product': 3.0989, 'msg': 3.0907}"
438471,"{'tea': 2.0971, 'brew': 2.0949}"
106309,{'soup': 3.1455}
4223,"{'pancake': 5.1606, 'box': 5.1589}"
163978,"{'super': 2.071, 'taste': 1.0623, 'good': 1.056}"
461828,"{'chicken': 3.1251, 'add': 2.0828, 'product': 2.0694}"
92127,"{'tea': 2.108, 'drink': 2.1068, 'love': 2.0754, 'use': 1.0591}"
128664,"{'treat': 3.2084, 'taste': 2.1413}"
254906,"{'first': 2.0781, 'love': 1.0614, 'bakery': 1.0607}"
119350,"{'best': 3.2079, 'coffee': 1.1139, 'stuff': 1.1111}"
490369,"{'mix': 4.1344, 'taste': 3.1101}"
76002,"{'candy': 3.133, 'use': 2.0874, 'well': 2.0857}"
533387,"{'packaging': 2.0888, 'vendor': 2.0886}"
416937,"{'kid': 3.0944, 'bar': 2.0891, 'get': 1.0483}"
146885,"{'coffee': 4.1398, 'bialetti': 3.1026}"
401425,"{'h': 2.0721, 'would': 1.0569}"
159531,"{'creamer': 3.1287, 'purchase': 2.0903, 'review': 2.0897, 'bad': 2.0896}"
273271,"{'ginger': 2.0926, 'taste': 1.0908}"
521829,"{'pill': 5.195, 'make': 2.082, 'much': 2.0808, 'happy': 2.0744, 'use': 2.0638}"
414324,{'product': 3.0968}
249740,{'taste': 2.0868}
310229,{'salad': 3.1224}
280896,"{'nutrition': 2.0869, 'berry': 2.0851, 'vit': 2.0799}"
146632,"{'really': 2.1327, 'like': 2.0912, 'taste': 1.0777}"
419935,{'love': 2.0806}
296401,"{'used': 2.1214, 'store': 1.1218, 'many': 1.1214}"
339044,"{'trap': 5.1515, 'pest': 4.1215, 'moth': 3.0937, 'pantry': 3.0902, 'safer': 3.0836}"
396504,{'exactly': 2.0784}
200303,"{'go': 2.0798, 'flavor': 2.0798, 'gum': 2.0774}"
48462,{'would': 3.1554}
27704,"{'yogurt': 4.1512, 'milk': 4.1499}"
398106,"{'make': 2.0722, 'time': 1.0555, 'quite': 1.0527}"
229815,{'cracker': 3.1283}
221057,"{'old': 3.1224, 'year': 2.083, 'biscuit': 2.0805}"
50133,"{'like': 3.1015, 'try': 3.0984, 'time': 3.095, 'food': 3.0944}"
125311,"{'get': 3.1132, 'taste': 1.0562, 'good': 1.0501}"
65322,{'rub': 2.0951}
34285,"{'treat': 3.1199, 'get': 2.0848, 'start': 2.0634}"
76073,"{'bar': 2.1002, 'high': 2.0964, 'small': 2.0964, 'vanilla': 2.0705, 'stick': 1.0549}"
152235,"{'bar': 4.1385, 'kid': 3.0938}"
93434,"{'much': 3.1324, 'bulgur': 3.1065, 'item': 2.0897, 'great': 2.0872, 'really': 1.0484}"
95864,{'super': 3.1195}
142940,{'butter': 9.2806}
82608,"{'great': 2.0849, 'get': 1.0706}"
528886,{'gift': 2.101}
67540,"{'coffee': 4.1234, 'get': 2.0642}"
203198,{'stuff': 3.1579}
24683,"{'list': 2.0932, 'sweetener': 2.0926, 'vile': 2.068, 'taste': 1.0582}"
167546,"{'bunny': 4.1327, 'wrap': 4.1266}"
10198,{'time': 2.0845}
454210,"{'great': 4.1236, 'boil': 3.098, 'delicious': 2.0669}"
315775,"{'feel': 2.0765, 'product': 1.0674}"
521493,"{'tea': 5.1685, 'cup': 3.0991, 'flavor': 2.0713, 'make': 2.0703}"
528341,"{'tuna': 6.1833, 'flavor': 4.1262, 'pepper': 3.0929, 'thing': 3.0923}"
75639,"{'drink': 3.1168, 'taste': 2.0909}"
145619,"{'tea': 3.1589, 'like': 3.1544}"
480165,"{'price': 2.0628, 'product': 1.0529, 'good': 1.0498}"
242661,{'look': 2.0932}
297260,{'pretty': 3.1468}
487554,{'like': 2.1273}
154193,{'salty': 2.0802}
252588,"{'coffee': 7.201, 'espresso': 4.1145, 'use': 3.0875, 'want': 3.0857}"
406487,"{'taste': 2.1425, 'absolute': 2.0831}"
381010,"{'add': 2.1087, 'unlike': 2.0738, 'cooky': 1.058}"
245755,{'three': 2.1318}
495218,"{'use': 2.1135, 'little': 1.1071, 'chip': 1.1071}"
24489,"{'taste': 2.0884, 'flavor': 2.0814, 'think': 2.0627}"
193451,"{'product': 3.1438, 'price': 2.1186, 'like': 1.0718}"
92784,"{'order': 3.1342, 'product': 1.0662}"
334713,"{'treat': 8.2219, 'dog': 7.1941, 'ingredient': 6.1648, 'product': 4.1175}"
313999,{}
487444,"{'soda': 3.1382, 'cherry': 2.0888, 'wait': 2.068}"
25631,"{'free': 7.1968, 'calorie': 6.1697, 'much': 4.1164, 'salad': 4.115, 'fat': 4.1133, 'product': 3.0926}"
269323,"{'next': 2.0829, 'taste': 1.0769}"
396776,"{'beef': 3.116, 'jerky': 3.1154, 'think': 2.0796}"
356503,"{'toast': 2.0922, 'ingredient': 2.092, 'wheat': 2.0918}"
209149,"{'problem': 2.1572, 'arrived': 2.1011}"
417657,"{'sunbutter': 2.0709, 'health': 1.0541, 'family': 1.0539, 'local': 1.0538}"
519272,"{'month': 2.0838, 'old': 2.0835}"
302916,"{'sugar': 2.0769, 'decide': 2.0603, 'good': 1.0432}"
124448,"{'reserve': 3.1153, 'raw': 3.1132}"
491441,"{'taste': 2.0906, 'cup': 2.0821}"
278259,"{'organic': 4.1434, 'parsley': 3.106, 'quality': 2.0753, 'top': 2.0746, 'delicious': 2.0732, 'flake': 2.0711, 'use': 2.0615}"
557562,"{'salmon': 8.2293, 'like': 5.1561, 'taste': 4.129, 'little': 4.1215, 'eat': 4.12, 'nasty': 3.0909, 'cause': 3.0906, 'fill': 3.09}"
305748,"{'pie': 3.0951, 'product': 2.0701, 'make': 2.0655}"
419028,"{'like': 2.0952, 'well': 2.0894}"
161572,"{'scoop': 4.1339, 'use': 3.1026, 'like': 2.0804, 'week': 2.0718}"
514044,"{'fat': 6.182, 'trans': 6.1799, 'product': 3.1003, 'say': 3.0923, 'one': 3.0877, 'would': 2.0638, 'read': 2.0627}"
199488,{'get': 2.0911}
449782,"{'bagel': 3.1549, 'love': 3.1319, 'cinnamon': 2.1075}"
450566,"{'price': 2.0867, 'subsitute': 2.0642, 'taste': 1.0537, 'good': 1.0475}"
134416,"{'pill': 5.208, 'love': 3.1032, 'give': 2.0877}"
295239,"{'korean': 3.162, 'favorite': 2.0751, 'taste': 1.0677}"
237674,"{'pack': 3.111, 'price': 3.1083, 'item': 2.075, 'find': 2.0745}"
483453,"{'use': 2.1057, 'give': 1.0974, 'keep': 1.0969, 'balance': 1.0955, 'system': 1.0954, 'correct': 1.0951}"
114820,"{'cooky': 4.1708, 'love': 4.1364}"
496390,"{'bloody': 4.1325, 'use': 3.1031}"
91518,{'ingredient': 3.1066}
363873,"{'like': 2.094, 'carbs': 2.0859, 'healthy': 2.0856}"
187177,"{'purchase': 2.0975, 'happy': 2.0719, 'get': 1.0553}"
165419,"{'wheat': 3.1277, 'great': 2.0879, 'whole': 2.0852, 'go': 2.0654, 'taste': 1.0553, 'get': 1.0476}"
137105,"{'love': 2.0949, 'chew': 2.092, 'clean': 2.0906}"
69977,"{'tea': 4.1236, 'one': 2.0638, 'make': 2.0628, 'give': 2.0621}"
259937,{'cooky': 4.2215}
384808,"{'order': 2.0668, 'like': 1.0545}"
113986,{'great': 2.0849}
367998,"{'use': 3.1111, 'smell': 2.09}"
45287,"{'coffee': 7.2099, 'one': 5.1511, 'cup': 3.0907, 'drink': 3.0903, 'packet': 3.0895}"
323760,"{'love': 2.0909, 'order': 1.0781, 'crunch': 1.077}"
7891,"{'food': 3.1098, 'old': 3.1091}"
311631,"{'good': 2.1124, 'get': 2.0761}"
240023,"{'dog': 6.1835, 'food': 4.1236}"
41216,"{'macaroni': 2.1715, 'muellers': 2.108}"
545146,{'never': 2.0746}
22238,"{'toy': 7.2221, 'rope': 5.1579, 'version': 4.1174, 'get': 2.0663}"
428355,"{'fry': 3.1138, 'like': 2.0871}"
59812,"{'taste': 2.0789, 'find': 2.0712, 'bagel': 2.069}"
273900,"{'season': 4.1122, 'taco': 3.0893}"
533764,"{'nobody': 2.0969, 'happy': 2.0721}"
392761,"{'cat': 7.2017, 'food': 5.1475, 'well': 3.0888, 'since': 2.0611}"
341066,"{'jerky': 5.1671, 'snack': 2.081, 'good': 2.0801, 'best': 2.08, 'option': 2.079, 'great': 2.0788, 'get': 1.0438, 'find': 1.043}"
514409,"{'lot': 2.0929, 'good': 1.0839, 'great': 1.0834, 'much': 1.0832}"
236744,"{'coffee': 4.1563, 'want': 3.1174, 'one': 2.0838}"
261851,"{'honey': 3.1184, 'admit': 2.0618, 'taste': 1.0512, 'france': 1.0421, 'southern': 1.0417}"
200058,"{'gift': 2.0816, 'wonderful': 2.062}"
213292,"{'hair': 4.1274, 'bottle': 3.0964, 'make': 2.0661}"
221761,"{'like': 4.1458, 'stick': 3.0995, 'smell': 3.0971, 'would': 3.0924, 'really': 2.0687}"
13110,"{'ground': 3.0896, 'bag': 3.089}"
385597,"{'ginger': 3.0975, 'perfect': 2.0652, 'preserve': 2.0651}"
61538,"{'make': 5.142, 'hand': 5.1375, 'mix': 4.1123, 'try': 3.0888}"
185832,"{'happy': 2.0932, 'like': 1.0895}"
253171,"{'coffee': 2.1007, 'choice': 2.0954, 'perfect': 2.0687, 'like': 1.0591, 'try': 1.0524, 'go': 1.0516}"
199479,{'freeze': 2.0826}
372445,"{'like': 2.1348, 'good': 2.084}"
11319,"{'coffee': 3.1305, 'get': 2.0916}"
244125,"{'calorie': 3.1236, 'list': 2.0845, 'label': 2.0844, 'use': 2.0688}"
332748,{'good': 4.1786}
127602,"{'coffee': 4.1405, 'taste': 3.1183, 'candy': 3.1103, 'brand': 2.0752, 'really': 2.0747}"
289683,"{'wheat': 3.0992, 'little': 2.0705, 'tasty': 2.0698}"
78408,"{'buy': 3.111, 'treat': 2.0886, 'time': 1.0487}"
62952,{'wash': 6.1644}
63810,"{'great': 2.1053, 'say': 2.0723, 'taste': 1.0641}"
365972,"{'chip': 2.0914, 'think': 2.0903}"
108793,"{'get': 3.1189, 'coffee': 3.1132}"
239899,{'win': 2.1811}
21280,{'greenies': 2.0728}
219674,"{'dark': 2.1089, 'roast': 2.1089, 'smooth': 2.0758, 'little': 1.0613, 'kcup': 1.0602, 'something': 1.0599, 'want': 1.0597}"
341994,"{'davidoff': 2.0979, 'coffee': 2.0974}"
176434,"{'one': 5.1437, 'mix': 4.1169, 'bread': 4.1163, 'result': 3.0893, 'machine': 3.0876}"
459651,"{'give': 2.0895, 'one': 1.0792}"
144441,"{'flavor': 2.0748, 'product': 1.0614, 'try': 1.0581}"
517248,"{'usually': 2.0599, 'taste': 1.0473}"
460109,"{'like': 2.1312, 'picky': 2.0787, 'buy': 1.0653, 'love': 1.0642}"
419947,"{'cat': 11.2931, 'food': 10.2686, 'eat': 7.1879}"
468313,"{'coffee': 2.1016, 'first': 2.0732, 'try': 1.0567}"
533845,"{'bottle': 5.1535, 'order': 4.1219, 'product': 3.0994, 'box': 3.0938, 'leak': 3.0926, 'salsa': 3.0921}"
462501,"{'tea': 3.1088, 'taste': 2.0818, 'find': 2.0742, 'absolutely': 2.0707}"
371478,"{'like': 3.1189, 'jager': 3.1094, 'treat': 3.0997}"
510436,"{'bread': 3.1145, 'cheap': 1.0507, 'find': 1.0504, 'store': 1.0503}"
258816,"{'tea': 4.136, 'cup': 3.1041}"
153706,"{'vernor': 5.1625, 'ale': 4.1377, 'ginger': 4.1362, 'drink': 3.0983, 'wonderful': 2.0732}"
408970,{'use': 3.1638}
222112,"{'like': 2.1015, 'enough': 1.0831}"
105896,"{'find': 2.0821, 'look': 1.0665}"
93092,"{'broccoli': 4.1297, 'product': 3.1069}"
9860,"{'product': 2.1025, 'give': 2.0965}"
103616,{'sodastream': 3.133}
380815,{'tea': 3.1317}
231260,{'wary': 2.0886}
401027,"{'like': 2.1245, 'get': 2.0816, 'box': 1.0655, 'one': 1.0651}"
530160,"{'use': 2.0997, 'great': 1.0897, 'compare': 1.0886}"
132486,"{'flavor': 4.1221, 'strip': 4.1203}"
5377,"{'grow': 2.0722, 'flavor': 1.0579}"
221989,"{'grapefruit': 2.1292, 'natural': 2.1262, 'instead': 2.0844}"
39989,"{'stuff': 2.0718, 'taste': 1.0599, 'flavor': 1.0564, 'great': 1.056, 'one': 1.0553, 'much': 1.0541}"
80105,"{'tea': 3.1168, 'drink': 2.0663}"
21174,"{'treat': 2.1037, 'make': 1.0976}"
438952,"{'bar': 2.0928, 'ingredient': 1.0826}"
389063,"{'get': 3.1223, 'stepfather': 3.1097, 'find': 1.0485}"
126233,"{'tea': 8.2309, 'want': 4.1172, 'taste': 3.0981, 'ingredient': 3.0887, 'tazo': 3.0883}"
243615,"{'way': 2.0897, 'cost': 2.0883}"
343683,"{'tea': 3.1066, 'chai': 3.1038, 'give': 3.1025, 'try': 2.0738}"
61715,"{'seed': 5.1468, 'amazon': 3.0914, 'black': 3.0888}"
530279,"{'good': 3.1118, 'mix': 3.1105, 'hot': 3.1055, 'use': 2.0744, 'sugar': 2.074, 'free': 2.0734, 'water': 2.0729, 'david': 2.0593}"
130799,"{'cat': 4.2904, 'one': 1.1203}"
7280,"{'little': 2.0936, 'enjoy': 2.0687, 'taste': 1.0582, 'look': 1.0511, 'flavor': 1.051, 'eat': 1.0505, 'roast': 1.0505, 'part': 1.05}"
161113,"{'pasta': 3.1517, 'receive': 2.0714}"
13287,"{'noodle': 4.1276, 'like': 3.1055, 'one': 3.0974, 'try': 3.0915}"
137025,"{'like': 2.0832, 'try': 2.0802}"
24779,"{'pomegranate': 2.0762, 'great': 1.0617, 'buy': 1.0615, 'delicious': 1.0612}"
2679,{'oz': 4.1333}
409086,"{'flavor': 2.0738, 'go': 2.072, 'calorie': 2.0714, 'far': 2.0711}"
209458,"{'come': 2.0757, 'carb': 2.0757}"
312144,"{'great': 2.1059, 'afternoon': 2.0996, 'favorite': 2.072}"
505638,{'thrill': 4.1546}
136723,"{'although': 3.0794, 'like': 2.0649, 'gluten': 2.057}"
162184,"{'texture': 2.0747, 'well': 2.074}"
152694,"{'cat': 7.2028, 'like': 5.1553}"
256879,"{'cat': 3.1244, 'good': 2.0852, 'find': 2.0839, 'look': 2.0633, 'like': 1.0519}"
469617,"{'tea': 5.1702, 'like': 3.1132, 'good': 2.0761, 'yunnan': 2.0718}"
517692,"{'house': 2.0723, 'time': 1.0573}"
333272,{'use': 2.1135}
147697,{'great': 2.0909}
189694,"{'like': 2.0852, 'find': 1.0627}"
323827,"{'coffee': 6.1915, 'use': 5.1603, 'bean': 4.1267}"
10981,"{'food': 2.1414, 'add': 2.0865}"
94544,"{'chocolate': 2.098, 'taste': 1.0966}"
204760,"{'amazon': 3.0923, 'eat': 3.0923, 'like': 2.0691, 'get': 2.064, 'bit': 2.0626}"
85312,"{'hamburger': 2.1316, 'use': 2.089}"
447722,"{'rescue': 5.1333, 'avoderm': 4.1108, 'dog': 4.1095}"
474543,"{'tea': 7.2165, 'bag': 5.1529}"
23500,"{'use': 2.1077, 'great': 2.0872, 'shake': 2.0731}"
552271,{'may': 2.1112}
27139,"{'india': 4.1116, 'wash': 2.0577, 'say': 2.0575}"
74144,"{'add': 6.2031, 'flavor': 4.1408, 'sauce': 4.138, 'chipotle': 3.1024}"
83061,"{'francisco': 2.0812, 'san': 2.0812, 'brand': 2.0804, 'blend': 2.0789, 'please': 2.0633, 'purchase': 1.0445}"
126769,"{'food': 4.1239, 'cat': 4.1214, 'one': 3.0943}"
163015,"{'spice': 2.0723, 'find': 1.0573, 'flavor': 1.0565}"
327792,"{'actually': 2.0724, 'product': 1.0604}"
392051,"{'product': 3.1317, 'amish': 3.1219}"
489361,"{'remember': 2.0786, 'gum': 2.0782, 'admit': 2.0612}"
327048,"{'skinner': 4.1388, 'taste': 3.1126, 'find': 3.1087, 'brand': 3.1054, 'raisin': 3.103, 'bran': 3.103, 'erewhon': 3.0946, 'like': 2.0804}"
277803,"{'january': 2.0917, '3ft': 2.0876, 'get': 2.0695, 'little': 1.0496}"
432969,"{'try': 2.07, 'first': 2.0669, 'well': 2.0664, 'healthy': 2.0663, 'heat': 2.0653, 'container': 2.0653}"
349603,"{'sauce': 3.1467, 'hot': 2.0948, 'use': 2.0748}"
222391,"{'one': 2.064, 'like': 1.0486, 'product': 1.0473}"
414669,"{'shipment': 2.2152, 'love': 2.1297}"
548501,"{'use': 5.1424, 'make': 4.1188, 'milk': 4.1155}"
105786,"{'coffee': 3.1322, 'like': 3.1151, 'well': 2.0905}"
270206,"{'little': 2.0906, 'enough': 2.0904, 'order': 2.0854, 'bad': 2.0659}"
237214,"{'ready': 3.1229, 'although': 2.0689}"
425297,{'product': 2.0992}
83873,"{'good': 2.1435, 'try': 2.0901}"
277120,"{'pleased': 2.1359, 'could': 1.1417}"
424034,"{'love': 3.1409, 'taste': 1.0784, 'wish': 1.0711}"
216726,{'prepare': 2.1059}
265558,"{'swedish': 4.1358, 'fish': 4.1357, 'candy': 2.0738, 'fan': 2.0717, 'red': 2.0699}"
446426,"{'pepper': 2.1168, 'tea': 2.0786}"
22638,{'like': 6.1832}
43778,{'box': 2.098}
487560,"{'coffee': 7.2119, 'like': 5.1609, 'taste': 4.1294}"
551766,{'use': 2.1604}
220735,"{'like': 2.1015, 'try': 1.0867, 'great': 1.0834}"
510047,"{'puppy': 2.1032, 'since': 1.0969, 'healthy': 1.0969}"
459902,"{'color': 4.1415, 'flavor': 3.0966, 'well': 2.0741, 'msg': 2.0727}"
255087,"{'tea': 9.2572, 'aroma': 4.115, 'english': 4.1122, 'flavor': 3.0893, 'make': 3.0883}"
118923,"{'yc': 4.1642, 'great': 2.0847, 'bag': 2.0834}"
470260,"{'fresh': 2.1041, 'almonds': 2.1037, 'diamond': 2.0706}"
201782,"{'use': 2.1074, 'bought': 2.0722, 'get': 1.0586, 'product': 1.0584, 'really': 1.0574}"
502706,"{'please': 5.1521, 'pack': 2.0705, 'chip': 2.0701}"
13083,"{'coffee': 5.1518, 'still': 3.0913}"
560069,"{'first': 2.0781, 'taste': 1.0688}"
229271,"{'finish': 2.0853, 'make': 1.0728, 'def': 1.0726}"
293435,"{'love': 2.0849, 'like': 1.0766}"
399497,"{'excellent': 2.0854, 'taste': 1.0813, 'great': 1.0749}"
311663,"{'bread': 4.1482, 'free': 3.1071, 'gluten': 3.1054, 'make': 2.0768, 'box': 2.0679}"
422630,{'wonderful': 2.0927}
142688,"{'good': 2.0896, 'many': 2.0653, 'use': 1.0471, 'never': 1.0471, 'bag': 1.0467}"
60633,"{'class': 6.1686, 'day': 4.114, 'hour': 4.1132, 'drink': 4.1126}"
84537,"{'tea': 3.1417, 'flavor': 2.1217, 'taste': 1.0757}"
540551,"{'coffee': 3.1621, 'like': 1.087, 'love': 1.0864}"
308415,{'mint': 2.102}
494443,"{'husband': 2.0888, 'also': 1.0779, 'fruit': 1.0772, 'quick': 1.0761}"
50176,{'really': 2.1929}
323052,"{'get': 3.1168, 'ti': 2.0753}"
308616,"{'really': 2.0778, 'get': 1.0613, 'think': 1.0589}"
357338,"{'snack': 4.1351, 'gummies': 2.0699}"
193374,"{'try': 4.1685, 'taste': 3.1363}"
316039,"{'sauce': 3.1124, 'pasta': 2.0755}"
251396,{'coffee': 3.2155}
540906,"{'cracker': 5.1551, 'family': 3.0949, 'like': 2.0718}"
413532,{'lure': 3.1098}
332953,"{'tea': 4.1461, 'taste': 2.0821, 'use': 2.0767, 'healthy': 2.0743, 'sugary': 2.0724}"
167264,"{'matcha': 3.1321, 'like': 2.0741}"
125,"{'holistic': 3.094, 'cat': 2.076}"
155340,{'delicious': 3.0901}
15081,"{'gram': 2.0913, 'bar': 2.0876, 'far': 2.0665, 'taste': 1.0561}"
106428,"{'way': 2.1283, 'still': 2.0838, 'sugar': 1.071}"
541203,"{'caramel': 3.1376, 'like': 1.0713, 'well': 1.065}"
456464,"{'jelly': 2.0893, 'candy': 2.0869}"
494911,"{'dog': 3.0972, 'see': 3.0914}"
107908,"{'custard': 7.2066, 'recipe': 5.1487, 'make': 3.0932}"
251968,"{'biscuit': 4.1626, 'mix': 2.0932, 'make': 1.0524, 'several': 1.0513}"
47161,"{'little': 2.0897, 'pepper': 1.0771, 'min': 1.077}"
194250,"{'product': 2.0823, 'really': 2.0791}"
397819,"{'henry': 2.0915, 'bar': 2.0911}"
178775,"{'like': 2.0924, 'fruit': 2.0857}"
409779,"{'product': 2.0907, 'cheap': 2.0843, 'fee': 2.0841}"
183361,{'okay': 2.0987}
152571,"{'back': 2.0804, 'find': 1.0678, 'thing': 1.0671, 'chocolate': 1.0657}"
136115,"{'drink': 3.1079, 'tea': 3.106}"
357922,{'love': 4.175}
416801,"{'tasty': 2.0751, 'get': 1.0606}"
238571,{'best': 2.0684}
85854,{'coffee': 7.2022}
365955,{'taste': 2.1034}
317925,{'bought': 2.0973}
389617,"{'product': 2.0893, 'time': 1.0721}"
47039,{'brand': 2.1067}
103217,"{'subscribe': 2.0763, 'product': 1.0631}"
414565,"{'sound': 2.071, 'love': 1.0554}"
74125,"{'flavor': 3.1237, 'like': 2.0875, 'love': 2.065}"
432948,"{'hot': 2.1218, 'time': 1.1241}"
452169,"{'xyletol': 2.1251, 'mint': 2.1191}"
220033,"{'find': 3.0997, 'ship': 1.0435, 'purchase': 1.0421}"
504736,"{'cooky': 3.0953, 'taste': 2.0832, 'budget': 2.0726, 'time': 1.0405, 'food': 1.0392, 'bit': 1.0392, 'little': 1.039, 'price': 1.0387}"
464029,"{'bought': 2.0886, 'lot': 1.0774, 'trick': 1.077, 'new': 1.0762}"
534395,"{'good': 2.1249, 'seem': 1.1214, 'price': 1.1213, 'reasonable': 1.1211}"
119196,"{'order': 3.1321, 'love': 1.0838}"
310841,"{'take': 2.0927, 'drink': 2.0676}"
468729,"{'almond': 2.0925, 'perfect': 2.0686, 'like': 1.0573}"
286804,"{'one': 2.0875, 'product': 1.0783, 'also': 1.0735, 'pasta': 1.0727, 'sauce': 1.0721}"
7576,"{'order': 4.1547, 'go': 3.1145, 'incredible': 2.0791, 'dallas': 2.0764, 'ordered': 2.061}"
255057,"{'love': 2.0984, 'machine': 2.0969, 'candy': 2.0963, 'family': 2.0687, 'use': 1.053}"
50821,"{'syrup': 2.0878, 'indeed': 2.0648}"
110472,"{'good': 4.1886, 'great': 2.1016}"
435789,"{'sure': 2.0932, 'really': 2.0702}"
99283,"{'noticed': 2.0852, 'like': 1.08}"
105194,"{'instead': 2.0644, 'product': 1.0565}"
278468,"{'perfect': 2.0786, 'product': 1.0654, 'much': 1.0644}"
559965,"{'order': 3.1297, 'one': 2.0928}"
526378,"{'like': 3.1552, 'taste': 3.1363, 'spinach': 2.0953, 'smooth': 2.0719, 'work': 1.0555, 'would': 1.0544}"
435156,"{'match': 3.1044, 'try': 3.0983, 'taste': 2.0816}"
80749,"{'good': 2.0888, 'flavor': 1.0733}"
418921,"{'snapper': 3.1304, 'make': 2.0925, 'turtle': 2.0882, 'bookbinder': 2.0655, 'like': 1.0567}"
295930,{'bone': 2.0855}
417202,"{'taste': 2.09, 'good': 2.0814}"
49931,"{'feel': 3.1215, 'nut': 2.0915, 'oily': 2.091}"
534363,"{'uncle': 3.0991, 'product': 2.0893, 'amazon': 2.0847, 'store': 2.0843, 'cereal': 2.0775, 'sam': 2.0772, 'taste': 1.0509, 'buy': 1.0446}"
188721,"{'blend': 2.1202, 'well': 2.0851, 'taste': 1.0751, 'something': 1.0728}"
477291,"{'add': 3.1061, 'bread': 3.0964}"
293456,"{'wasabi': 19.5021, 'real': 10.2645, 'horseradish': 7.1862, 'sushi': 5.1346, 'japanese': 4.1067}"
509852,"{'great': 2.1085, 'chili': 2.0717, 'like': 1.0628}"
13872,"{'oven': 2.0728, 'would': 2.0605}"
317827,"{'one': 2.0889, 'make': 2.0875, 'apple': 2.0872}"
316720,"{'great': 2.0799, 'cracker': 2.0798, 'box': 2.0791}"
96353,"{'blend': 3.1251, 'fit': 2.0878, 'coast': 2.0826, 'west': 2.0824, 'sure': 2.067}"
184094,"{'coffee': 8.2455, 'cup': 4.1258, 'k': 4.125}"
440570,"{'sugar': 3.101, 'like': 2.0825, 'treat': 2.0747, 'dog': 2.0724, 'corn': 2.0714, 'dextrose': 2.0713, 'syrup': 2.0698, 'bad': 2.0689}"
122851,"{'like': 3.155, 'size': 1.0709}"
223660,"{'chocolate': 3.0953, 'krave': 3.0878, 'really': 2.069, 'cereal': 2.0661}"
311639,"{'bread': 9.2939, 'gluten': 4.1307, 'mix': 2.0667}"
63501,{'ice': 2.1107}
4261,"{'mix': 5.153, 'recipe': 3.0908, 'good': 2.0658, 'try': 2.0646}"
214229,"{'fruit': 2.1228, 'sent': 2.0794}"
147781,"{'cup': 5.1624, 'coffee': 3.1019, 'taste': 2.0775, 'keurig': 2.0661, 'k': 2.0661}"
202376,"{'dented': 2.0558, 'product': 1.0485}"
32170,"{'pop': 3.1498, 'good': 2.1351}"
51817,"{'great': 2.1546, 'husband': 2.0996}"
315249,"{'price': 2.0883, 'look': 2.0667, 'need': 1.0485, 'use': 1.0482}"
301748,{'find': 2.0802}
21626,"{'fructose': 20.5134, 'agave': 14.3587, 'syrup': 9.2307}"
241501,{'find': 2.1376}
123898,"{'flavor': 2.1155, 'tasty': 2.0755, 'almost': 1.06, 'especially': 1.0588, 'meal': 1.0585}"
19251,"{'best': 2.0896, 'like': 1.0844}"
472379,"{'taste': 4.1799, 'although': 2.0692}"
143711,{'mac': 2.1179}
331243,"{'use': 3.1085, 'taste': 2.0797}"
417168,"{'green': 6.1824, 'grass': 4.1197, 'amaze': 4.113}"
220610,{'really': 2.0806}
478996,"{'taste': 2.0749, 'try': 1.0493}"
542723,"{'gu': 3.1268, 'taste': 2.0972, 'chomp': 2.0847, 'tried': 2.0656}"
190082,"{'bonsai': 3.1483, 'great': 2.1029}"
397518,"{'love': 2.1503, 'kinder': 2.0942, 'delicious': 1.0856, 'hippo': 1.0846}"
72412,"{'like': 2.0787, 'break': 2.0728}"
359937,{'fill': 3.1202}
28800,{'bar': 3.1386}
264395,{'slice': 3.111}
483926,"{'organic': 2.0972, 'newman': 2.0692}"
70316,"{'flavor': 2.0808, 'gross': 2.0757, 'wow': 2.0615, 'good': 1.0432}"
3695,"{'daughter': 3.1373, 'snack': 2.0966}"
214984,"{'vegetarian': 2.0722, 'taste': 1.0634}"
