Id,Similar_Nouns
253361,"[('taco', 0.4319428867481376), ('taco', 0.4319428867481376), ('tacos', 0.46927982302956284), ('taco', 0.4319428867481376), ('taste', 0.44171644906200236), ('jalapeno', 0.46130546145835344), ('beef', 0.4531297604587793), ('corn', 0.4219047297000621), ('tomato', 0.401778853271251), ('chile', 0.46130546145835344), ('taco', 0.4319428867481376), ('restaurant', 0.5310369754597499), ('taco', 0.4319428867481376), ('taco', 0.4319428867481376), ('jalapeno', 0.46130546145835344), ('hamburger', 0.4319428867481376), ('patty', 0.43480637258634464), ('jalapeno', 0.46130546145835344), ('flavor', 0.4170213068048639), ('hamburger', 0.4319428867481376), ('soybean', 0.43992532926219513), ('water', 0.43853471357412066), ('ingredient', 0.4985767690850275), ('jalapeno', 0.46130546145835344), ('cheddar', 0.41129490117464185), ('cheese', 0.41129490117464185), ('spinach', 0.40470262939382706), ('taco', 0.4319428867481376), ('taco', 0.4319428867481376), ('jalapeno', 0.46130546145835344)]"
447428,"[('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('flavorless', 0.4170213068048639), ('protein', 0.41133759745673865), ('whey', 0.46615437499021933), ('milk', 0.5008447678701654), ('flavor', 0.4170213068048639), ('dessert', 0.45647155656052174), ('eat', 0.436267431730103)]"
394474,[]
428033,"[('kitchen', 0.4193886364635085)]"
503975,"[('eat', 0.436267431730103), ('protein', 0.41133759745673865), ('meal', 0.5870303326567043), ('snack', 0.5345618016662753), ('carbohydrate', 0.5176609821257074), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753), ('protein', 0.41133759745673865), ('carbohydrate', 0.5176609821257074), ('protein', 0.41133759745673865), ('protein', 0.41133759745673865), ('ingredient', 0.4985767690850275), ('corn', 0.4219047297000621), ('ingredient', 0.4985767690850275), ('taste', 0.44171644906200236)]"
161537,[]
115388,"[('chocolate', 0.4372298686781058), ('milk', 0.5008447678701654), ('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('craving', 0.4705844874300873), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('corn', 0.4219047297000621), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('corn', 0.4219047297000621), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639)]"
180199,"[('cheese', 0.41129490117464185), ('yogurt', 0.46615437499021933), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('food', 1.0), ('yogurt', 0.46615437499021933), ('coffee', 0.5149293216837122), ('beer', 0.4374772438190744)]"
152729,[]
397138,"[('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769)]"
39279,"[('coffee', 0.5149293216837122), ('coffeeshop', 0.5149293216837122)]"
89060,"[('meat', 0.6200302489571704)]"
21621,"[('honey', 0.41577682287953666), ('honey', 0.41577682287953666)]"
283261,"[('taste', 0.44171644906200236), ('fruit', 0.49901902789989183), ('fruit', 0.49901902789989183), ('vegetable', 0.6331363471037088), ('fruit', 0.49901902789989183), ('grocery', 0.5580467641635928), ('fruit', 0.49901902789989183)]"
282259,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('dish', 0.43078554450547313), ('ingredient', 0.4985767690850275)]"
117400,"[('snack', 0.5345618016662753)]"
205476,"[('flavor', 0.4170213068048639)]"
125192,"[('taste', 0.44171644906200236), ('cereal', 0.5373505749073971), ('cereal', 0.5373505749073971), ('milk', 0.5008447678701654), ('sugar', 0.4343532561056769)]"
189731,[]
318988,[]
309840,"[('pizza', 0.46639817930773697), ('packaging', 0.4989211717768639), ('food', 1.0), ('pizza', 0.46639817930773697)]"
438713,[]
555207,[]
172628,"[('packaging', 0.4989211717768639), ('taste', 0.44171644906200236), ('cereal', 0.5373505749073971)]"
234142,[]
293671,"[('grocery', 0.5580467641635928)]"
456089,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('delivery', 0.4237622013034228), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
566744,[]
552805,"[('taste', 0.44171644906200236), ('fruit', 0.49901902789989183), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('medicine', 0.40572436089182895)]"
527982,"[('eater', 0.5609087883834228), ('chicken', 0.471460544905692)]"
441292,"[('feed', 0.4447960733032097)]"
223320,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
275028,"[('taste', 0.44171644906200236), ('grocery', 0.5580467641635928)]"
61112,"[('eat', 0.436267431730103), ('chocolate', 0.4372298686781058), ('marshmallow', 0.4372298686781058), ('eat', 0.436267431730103)]"
20843,"[('sugar', 0.4343532561056769), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
536671,"[('beef', 0.4531297604587793), ('flavor', 0.4170213068048639), ('beef', 0.4531297604587793), ('burger', 0.4319428867481376), ('meat', 0.6200302489571704), ('soups', 0.4455103095258692), ('beef', 0.4531297604587793), ('taste', 0.44171644906200236), ('supply', 0.4934081082373573), ('flavor', 0.4170213068048639), ('delivery', 0.4237622013034228), ('beef', 0.4531297604587793)]"
458906,"[('potato', 0.4062895082774807), ('taste', 0.44171644906200236), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753)]"
91833,"[('grocery', 0.5580467641635928), ('food', 1.0), ('specialty', 0.45591955402933754), ('pasta', 0.47385021044293485), ('pasta', 0.47385021044293485)]"
476202,"[('water', 0.43853471357412066), ('consumption', 0.47664542266809745)]"
456002,"[('restaurant', 0.5310369754597499), ('flavor', 0.4170213068048639), ('dish', 0.43078554450547313), ('chicken', 0.471460544905692)]"
267113,"[('eat', 0.436267431730103), ('honey', 0.41577682287953666), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('grain', 0.4782220650935332), ('milk', 0.5008447678701654), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753)]"
150019,[]
134680,[]
175209,"[('chocolate', 0.4372298686781058)]"
334271,[]
167867,"[('rice', 0.502908458255061), ('goodness', 0.40731084907232445), ('chicken', 0.471460544905692), ('water', 0.43853471357412066), ('chicken', 0.471460544905692), ('meal', 0.5870303326567043), ('meal', 0.5870303326567043), ('rice', 0.502908458255061), ('eat', 0.436267431730103), ('eat', 0.436267431730103)]"
133029,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
92109,"[('hamburger', 0.4319428867481376), ('macaroni', 0.47385021044293485), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
10805,"[('taste', 0.44171644906200236), ('flavour', 0.4203459338782107), ('food', 1.0)]"
411127,"[('taste', 0.44171644906200236)]"
44370,"[('eat', 0.436267431730103)]"
118135,"[('food', 1.0), ('salmon', 0.41278973843217426), ('yogurt', 0.46615437499021933), ('milk', 0.5008447678701654), ('drink', 0.5052557168775925), ('digestion', 0.43307666813783247), ('sugar', 0.4343532561056769), ('packaging', 0.4989211717768639)]"
124187,[]
222464,"[('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('taste', 0.44171644906200236)]"
402698,[]
106160,[]
327924,"[('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
104665,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('organic', 0.5114575255251773)]"
196271,[]
514638,"[('taste', 0.44171644906200236)]"
186014,"[('taste', 0.44171644906200236), ('honey', 0.41577682287953666)]"
295210,"[('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('coffee', 0.5149293216837122), ('aftertaste', 0.44171644906200236), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769), ('supply', 0.4934081082373573), ('flavor', 0.4170213068048639)]"
474251,"[('bread', 0.5305724757722691), ('yeast', 0.4135191758273359), ('flavor', 0.4170213068048639), ('bread', 0.5305724757722691), ('bakery', 0.4248549392363053), ('bread', 0.5305724757722691), ('yeast', 0.4135191758273359), ('yeast', 0.4135191758273359)]"
409912,[]
465747,"[('sugar', 0.4343532561056769), ('taste', 0.44171644906200236)]"
120157,[]
559064,"[('flavor', 0.4170213068048639)]"
138482,"[('coffee', 0.5149293216837122), ('breakfast', 0.5167373461515301)]"
233103,[]
510770,"[('taste', 0.44171644906200236)]"
175638,[]
157341,"[('sugar', 0.4343532561056769)]"
313970,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('tacos', 0.46927982302956284), ('quesadilla', 0.4319428867481376)]"
429781,[]
266918,"[('taste', 0.44171644906200236), ('grain', 0.4782220650935332), ('honey', 0.41577682287953666), ('taste', 0.44171644906200236), ('eat', 0.436267431730103), ('taste', 0.44171644906200236)]"
297261,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
330047,"[('flavor', 0.4170213068048639), ('soup', 0.46200803866372436), ('soup', 0.46200803866372436), ('soup', 0.46200803866372436), ('soup', 0.46200803866372436), ('corn', 0.4219047297000621), ('tomato', 0.401778853271251), ('corn', 0.4219047297000621), ('taste', 0.44171644906200236), ('cheddar', 0.41129490117464185), ('cheese', 0.41129490117464185), ('soup', 0.46200803866372436), ('taste', 0.44171644906200236), ('chicken', 0.471460544905692), ('noodle', 0.42998315750168686), ('chicken', 0.471460544905692), ('rice', 0.502908458255061), ('ingredient', 0.4985767690850275)]"
316000,"[('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
281997,[]
437616,"[('water', 0.43853471357412066), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('medicine', 0.40572436089182895)]"
411034,"[('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769)]"
165694,"[('feed', 0.4447960733032097), ('food', 1.0)]"
414174,"[('breakfast', 0.5167373461515301), ('eat', 0.436267431730103), ('breakfast', 0.5167373461515301), ('filling', 0.40160676505033166), ('taste', 0.44171644906200236)]"
22516,"[('grocery', 0.5580467641635928), ('shopping', 0.467503056366985), ('eat', 0.436267431730103), ('snack', 0.5345618016662753), ('yogurt', 0.46615437499021933), ('fruit', 0.49901902789989183), ('taste', 0.44171644906200236), ('yogurt', 0.46615437499021933), ('corn', 0.4219047297000621), ('canola', 0.4219047297000621), ('flavor', 0.4170213068048639)]"
298663,"[('harvest', 0.405647829131637), ('supply', 0.4934081082373573)]"
165843,[]
358403,[]
18071,"[('snack', 0.5345618016662753), ('chocolate', 0.4372298686781058), ('water', 0.43853471357412066), ('sugar', 0.4343532561056769), ('water', 0.43853471357412066), ('water', 0.43853471357412066)]"
3798,"[('coffee', 0.5149293216837122), ('breakfast', 0.5167373461515301), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
182108,"[('aftertaste', 0.44171644906200236), ('milk', 0.5008447678701654), ('cereal', 0.5373505749073971), ('milk', 0.5008447678701654), ('cereal', 0.5373505749073971), ('alcohol', 0.4662263714167895), ('aftertaste', 0.44171644906200236), ('grocery', 0.5580467641635928), ('filler', 0.40160676505033166), ('food', 1.0), ('tincture', 0.4401561712006951)]"
343776,"[('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('coffee', 0.5149293216837122)]"
50603,[]
387518,"[('specialty', 0.45591955402933754), ('food', 1.0), ('soup', 0.46200803866372436), ('grocer', 0.5580467641635928), ('sausage', 0.41268477439701684), ('spinach', 0.40470262939382706), ('fettuccine', 0.47385021044293485), ('pasta', 0.47385021044293485), ('spinach', 0.40470262939382706), ('sausage', 0.41268477439701684), ('fruit', 0.49901902789989183), ('grocery', 0.5580467641635928), ('specialty', 0.45591955402933754), ('soup', 0.46200803866372436), ('grocery', 0.5580467641635928), ('soup', 0.46200803866372436), ('delivery', 0.4237622013034228), ('soup', 0.46200803866372436)]"
508371,"[('eat', 0.436267431730103)]"
154114,"[('mushroom', 0.4149692194961303)]"
150928,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
201258,"[('corn', 0.4219047297000621), ('soybean', 0.43992532926219513), ('rice', 0.502908458255061), ('corn', 0.4219047297000621), ('grocery', 0.5580467641635928), ('taste', 0.44171644906200236), ('corn', 0.4219047297000621)]"
497048,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066)]"
447369,"[('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
19713,"[('food', 1.0), ('taste', 0.44171644906200236)]"
63005,"[('grocery', 0.5580467641635928), ('yogurt', 0.46615437499021933), ('yogurt', 0.46615437499021933), ('eater', 0.5609087883834228), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('fruity', 0.4203459338782107), ('taste', 0.44171644906200236)]"
289594,"[('corn', 0.4219047297000621)]"
80568,"[('eat', 0.436267431730103)]"
169702,"[('salty', 0.4085016823614135), ('taste', 0.44171644906200236)]"
189396,"[('coconut', 0.4120167342395654), ('cooking', 0.598677269246535), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('dish', 0.43078554450547313), ('cooking', 0.598677269246535), ('recycle', 0.4237656282680526)]"
11226,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('tasty', 0.4626621565316741)]"
4100,[]
325570,[]
391818,[]
230310,[]
375039,[]
172225,"[('taste', 0.44171644906200236)]"
84935,[]
21899,"[('food', 1.0), ('meal', 0.5870303326567043)]"
419192,"[('water', 0.43853471357412066)]"
459766,"[('taste', 0.44171644906200236), ('eat', 0.436267431730103)]"
153492,"[('feeding', 0.4902129774362009)]"
487945,"[('sugar', 0.4343532561056769)]"
120357,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('drinking', 0.5216742755304747), ('feed', 0.4447960733032097)]"
167127,"[('eat', 0.436267431730103), ('food', 1.0)]"
561704,"[('eat', 0.436267431730103), ('food', 1.0), ('hamburger', 0.4319428867481376)]"
19978,"[('food', 1.0), ('food', 1.0), ('food', 1.0), ('chicken', 0.471460544905692), ('rice', 0.502908458255061)]"
460264,"[('nutrient', 0.5542617823247532)]"
62030,"[('drink', 0.5052557168775925)]"
401709,[]
70694,"[('supermarket', 0.5611237098551336)]"
451756,"[('taste', 0.44171644906200236), ('eat', 0.436267431730103)]"
17312,"[('pantry', 0.44294280308466694)]"
346280,"[('pasta', 0.47385021044293485), ('packaging', 0.4989211717768639)]"
14417,[]
170605,"[('taste', 0.44171644906200236)]"
439794,"[('eat', 0.436267431730103), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753), ('food', 1.0)]"
17188,"[('rice', 0.502908458255061)]"
76554,"[('flavor', 0.4170213068048639)]"
372041,"[('taste', 0.44171644906200236)]"
403823,"[('drink', 0.5052557168775925), ('chocolate', 0.4372298686781058)]"
208607,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('water', 0.43853471357412066)]"
82024,[]
188588,"[('coffee', 0.5149293216837122)]"
412909,[]
508821,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('grain', 0.4782220650935332), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925), ('taste', 0.44171644906200236)]"
301653,"[('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058)]"
225216,"[('flavor', 0.4170213068048639)]"
83765,"[('fruit', 0.49901902789989183)]"
303853,"[('dairy', 0.530063301488908), ('taste', 0.44171644906200236), ('yeast', 0.4135191758273359), ('chocolate', 0.4372298686781058)]"
487715,"[('food', 1.0), ('taste', 0.44171644906200236)]"
47409,[]
474542,"[('flavor', 0.4170213068048639)]"
321810,"[('diet', 0.4633614050995177)]"
36481,"[('pasta', 0.47385021044293485), ('chicken', 0.471460544905692), ('ricotta', 0.41129490117464185), ('ingredient', 0.4985767690850275), ('taste', 0.44171644906200236), ('pasta', 0.47385021044293485), ('meal', 0.5870303326567043), ('meal', 0.5870303326567043), ('pasta', 0.47385021044293485), ('taste', 0.44171644906200236)]"
534694,"[('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('food', 1.0), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('consume', 0.5502905044743368), ('sugar', 0.4343532561056769)]"
189913,"[('tomato', 0.401778853271251), ('salsa', 0.4455103095258692), ('salsa', 0.4455103095258692)]"
492025,"[('snack', 0.5345618016662753), ('nutrition', 0.5576449134858804), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('supplement', 0.4139385121322003), ('snack', 0.5345618016662753), ('consume', 0.5502905044743368), ('taste', 0.44171644906200236)]"
219404,"[('superfood', 0.667928738768434), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('superfood', 0.667928738768434), ('chocolate', 0.4372298686781058), ('protein', 0.41133759745673865)]"
337084,[]
379372,"[('drink', 0.5052557168775925), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639)]"
53347,"[('honey', 0.41577682287953666), ('flavor', 0.4170213068048639)]"
553409,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
